,description,headline,url,provider,date
55,"Just as <b>General Motors</b> prepared to release record profits on Wednesday, the respected Union of Concerned Scientists took issue with the company&#39;s plan last week to develop a plan to require electric <b>car</b> sales nationwide. <b>GM</b> is a leader in electric cars ...","<b>GM</b>&#39;s national electric <b>car</b> plan may not be all that, scientist argues",https://www.greencarreports.com/news/1119673_gms-national-electric-car-plan-may-not-be-all-that-scientist-argues,Green Car Reports,2018-11-01T14:03:00.0000000Z
56,"Transport Canada has welcomed a <b>General Motors</b> proposal to make millions of electric cars mandatory on U.S. roads, prompting questions about the federal government&#39;s promised national zero-emissions vehicle strategy. <b>General Motors</b> (<b>GM</b>) recommended Friday ...",Transport Canada welcomes <b>GM</b>&#39;s electric <b>car</b> plan,https://www.nationalobserver.com/2018/10/30/news/transport-canada-welcomes-gms-electric-car-plan,National Observer,2018-10-30T19:10:00.0000000Z
57,"Two of the biggest automakers are pushing back on the Trump administration’s proposed rollback of U.S. fuel-economy standards. In filings due Friday, <b>General Motors</b> Co. planned to propose that, rather than oppose California’s so-called zero-emission ...",<b>GM</b> breaks with Trump administration and calls for nationwide electric-<b>car</b> sales program,http://www.latimes.com/business/la-fi-gm-fuel-efficiency-20181026-story.html,Los Angeles Times,2018-10-27T14:26:00.0000000Z
58,"<b>General Motors</b> will allow even more owners of its cars to rent their vehicles out for money through its Maven <b>car</b>-sharing service. On Tuesday, <b>GM</b> announced an expansion to 10 new cities by the end of 2018. The service, which launched this summer in Ann ...",<b>GM</b>’s Maven <b>car</b>-sharing service extends to 10 new cities by the end of the year,https://www.thecarconnection.com/news/1119561_gms-maven-car-sharing-service-extends-to-10-new-cities-by-the-end-of-the-year,The Car Connection,2018-10-25T12:33:00.0000000Z
59,"SAN FRANCISCO (Reuters) - It’s one of the biggest bets going in the world of cars. Since May, <b>General Motors</b> Co and its Cruise self-driving <b>car</b> unit have landed $5 billion in investment commitments from Japan’s SoftBank Group Corp and Honda Motor Co ...",<b>GM</b>&#39;s driverless <b>car</b> bet faces long road ahead,https://www.reuters.com/article/us-gm-selfdriving-cruise-insight/gms-driverless-car-bet-faces-long-road-ahead-idUSKCN1MY0CK,Reuters,2018-10-24T06:30:00.0000000Z
60,"It wasn’t until The Detroit Free Press reported on <b>General Motors</b>’ radio-tracking program — which monitored the listening habits of 90,000 drivers in the Los Angeles and Chicago areas for three months in late 2017 — that it became clear that the ...",<b>GM</b>’s data mining is just the beginning of the in-<b>car</b> advertising blitz,https://www.theverge.com/2018/10/17/17990052/gm-radio-listen-tracking-habits-advertising-future,The Verge,2018-10-17T18:25:00.0000000Z
61,"There&#39;s nothing worse than your <b>car</b> needing serious work just a few days after the warranty runs out. Now, an optional warranty extension can at least delay those worst-case-scenario thoughts for another couple of years. <b>General Motors</b> announced Monday ...",<b>GM</b> will extend your <b>car</b>&#39;s bumper-to-bumper warranty for not a lot of cash,https://www.cnet.com/roadshow/news/gm-factory-warranty-extension-chevy-gmc-buick-cadillac/,CNET,2018-10-15T14:11:00.0000000Z
62,"<b>General Motors</b>, with Cruise, its self-driving vehicle development arm, said it&#39;s partnering with Honda to speed up the deployment of self-driving cars to major cities next year. Honda will work with Cruise and <b>GM</b> to fund and develop a &quot;purpose ...","Honda to join <b>GM</b>, Cruise in building a robot <b>car</b>",https://www.freep.com/story/money/cars/general-motors/2018/10/03/general-motors-honda-cruise-self-driving/1505576002/,Detroit Free Press,2018-10-03T14:43:00.0000000Z
63,"WARREN, Mich (Reuters) - Honda Motor Co Ltd will invest $2.75 billion (£2.13 billion) and take a 5.7 percent stake in <b>General Motors</b> Co’s Cruise self-driving vehicle unit, to jointly develop autonomous vehicles for deployment in ride services fleets ...",Honda to invest $2.75 billion in <b>GM</b>&#39;s self-driving <b>car</b> unit,https://uk.reuters.com/article/uk-gm-autonomous/honda-to-invest-2-75-billion-in-gms-self-driving-car-unit-idUKKCN1MD1GY,Reuters,2018-10-03T13:55:00.0000000Z
64,"WARREN, Mich (Reuters) - Honda Motor Co Ltd (7267.T) will invest $2.75 billion and take a 5.7 percent stake in <b>General Motors</b> Co’s (<b>GM</b>.N) Cruise self-driving vehicle unit, to jointly develop autonomous vehicles for deployment in ride services fleets ...",Honda to invest $2.75 billion in <b>GM</b>&#39;s self-driving <b>car</b> unit,https://www.reuters.com/article/us-gm-autonomous-idUSKCN1MD1GW,Reuters,2018-10-03T13:41:00.0000000Z
